LAT,LON,YEAR,MO,DY,Relative Humidity,Temp Range,EarthSkin Temp,Dew Point,Wet Bulb Temp,Max Temp,Min Temp,Temp
6.79661,79.90081,2000,10,10,85.7,2.24,27.35,24.16,24.16,28.08,25.84,26.76
6.79661,79.90081,2000,10,11,85.82,2.27,27.38,24.33,24.33,28.11,25.84,26.9
6.79661,79.90081,2000,10,12,86.94,1.45,26.79,23.87,23.87,26.95,25.5,26.2
6.79661,79.90081,2000,10,13,83.74,1.99,26.75,23.23,23.23,27.27,25.28,26.19
6.79661,79.90081,2000,10,14,80.52,2.36,27.23,23.06,23.06,27.85,25.49,26.69
6.79661,79.90081,2000,10,15,84.82,1.61,27.45,24.08,24.08,27.81,26.2,26.84
6.79661,79.90081,2000,10,16,82.72,2.47,27.51,23.91,23.91,28.47,26,27.1
6.79661,79.90081,2000,10,17,82.15,1.87,27.32,23.85,23.85,28.28,26.42,27.16
6.79661,79.90081,2000,10,18,81.79,2,27.35,23.87,23.87,28.43,26.43,27.25
6.79661,79.90081,2000,10,19,82.33,1.86,27.1,23.79,23.79,28.18,26.32,27.06
6.79661,79.90081,2000,10,20,83.1,1.78,27.46,24.1,24.1,28.25,26.48,27.21
6.79661,79.90081,2000,10,21,80.81,2.49,27.72,23.41,23.41,28.49,26,26.99
6.79661,79.90081,2000,10,22,78.92,2.89,27.61,22.93,22.93,28.53,25.64,26.89
6.79661,79.90081,2000,10,23,81.97,2.5,27.49,23.31,23.31,28.05,25.54,26.64
6.79661,79.90081,2000,10,24,83.76,2.37,27.25,23.83,23.82,28.21,25.84,26.8
6.79661,79.90081,2000,10,25,84.34,2.16,27.03,23.45,23.46,27.54,25.38,26.3
6.79661,79.90081,2000,10,26,73.87,3.99,27.58,21.76,21.76,29.07,25.08,26.82
6.79661,79.90081,2000,10,27,73.64,4.24,27.81,21.72,21.72,29.15,24.91,26.86
6.79661,79.90081,2000,10,28,79.55,3.32,28.06,23.15,23.15,28.92,25.6,26.99
6.79661,79.90081,2000,10,29,77.34,3.83,28.06,22.92,22.92,29.46,25.63,27.23
6.79661,79.90081,2000,10,30,77.49,3.57,28.2,23.04,23.04,29.39,25.81,27.32
6.79661,79.90081,2000,10,31,79.21,3.24,28.16,23.14,23.14,28.92,25.68,27.05
6.79661,79.90081,2000,11,1,80.55,3.07,27.77,23.16,23.16,28.49,25.42,26.78
6.79661,79.90081,2000,11,2,78.97,2.83,27.79,22.58,22.58,28.01,25.18,26.51
6.79661,79.90081,2000,11,3,77.31,3.94,28.27,23.05,23.05,29.39,25.45,27.38
6.79661,79.90081,2000,11,4,74.89,4.05,28.96,22.95,22.94,29.91,25.87,27.82
6.79661,79.90081,2000,11,5,80.34,2.82,28.77,23.76,23.76,28.9,26.07,27.45
6.79661,79.90081,2000,11,6,78.78,2.73,28.25,23.57,23.57,29.02,26.29,27.58
6.79661,79.90081,2000,11,7,84.66,2.04,27.85,23.91,23.91,27.96,25.92,26.71
6.79661,79.90081,2000,11,8,81.15,3.62,28.3,23.76,23.76,29.41,25.78,27.28
6.79661,79.90081,2000,11,9,77.05,4.56,28.59,23.25,23.25,29.98,25.42,27.65
6.79661,79.90081,2000,11,10,79.09,4.9,28.6,23.42,23.42,30.13,25.23,27.39
6.79661,79.90081,2000,11,11,74.37,5.46,28.74,23.12,23.12,31.15,25.69,28.13
6.79661,79.90081,2000,11,12,80.13,3.09,28.07,23.37,23.37,28.93,25.83,27.12
6.79661,79.90081,2000,11,13,70.56,6.02,28.73,22.16,22.16,31.15,25.13,28.06
6.79661,79.90081,2000,11,14,70.99,5.91,28.82,22.35,22.35,31.27,25.36,28.15
6.79661,79.90081,2000,11,15,70,6.09,28.65,22.01,22.01,31.37,25.28,28.04
6.79661,79.90081,2000,11,16,69.97,5.98,28.75,22.12,22.12,31.34,25.36,28.16
6.79661,79.90081,2000,11,17,78.84,4.43,28.43,23.66,23.66,30.39,25.96,27.69
6.79661,79.90081,2000,11,18,87.62,1.77,27.75,24.49,24.49,27.84,26.07,26.72
6.79661,79.90081,2000,11,19,85.95,2.41,27.82,24.67,24.67,28.56,26.15,27.24
6.79661,79.90081,2000,11,20,87.71,1.36,27.49,24.17,24.17,26.9,25.54,26.37
6.79661,79.90081,2000,11,21,85.76,2.17,27.58,23.73,23.73,27.35,25.19,26.33
6.79661,79.90081,2000,11,22,86.9,1.6,27.56,23.91,23.91,26.92,25.33,26.27
6.79661,79.90081,2000,11,23,82.29,2.92,27.87,23.36,23.36,28.22,25.3,26.64
6.79661,79.90081,2000,11,24,86.02,1.25,27.42,23.26,23.26,26.32,25.06,25.77
6.79661,79.90081,2000,11,25,75.04,3.54,26.93,21.62,21.62,28.37,24.83,26.42
6.79661,79.90081,2000,11,26,74.92,4.59,26.73,21.21,21.21,28.19,23.6,26.02
6.79661,79.90081,2000,11,27,80.37,2.91,27.04,22.63,22.63,27.74,24.83,26.28
6.79661,79.90081,2000,11,28,78.16,3.11,27.05,22.25,22.24,28.03,24.92,26.35
6.79661,79.90081,2000,11,29,77.65,3.11,27.15,22.32,22.32,28.22,25.11,26.53
6.79661,79.90081,2000,11,30,81.65,2.39,27.25,23.28,23.28,28.03,25.64,26.68
6.79661,79.90081,2000,12,1,81.76,2.26,27.35,23.16,23.16,27.73,25.47,26.52
6.79661,79.90081,2000,12,2,76.79,3.44,27.53,22.41,22.41,28.68,25.24,26.82
6.79661,79.90081,2000,12,3,79.63,4.59,27.72,23.25,23.25,29.49,24.9,27.09
6.79661,79.90081,2000,12,4,79.27,4.24,27.68,23.13,23.13,29.32,25.07,27.04
6.79661,79.90081,2000,12,5,81.64,3.87,27.49,23.54,23.54,29.1,25.22,26.95
6.79661,79.90081,2000,12,6,78.47,4.52,27.61,22.99,22.99,29.55,25.03,27.06
6.79661,79.90081,2000,12,7,76.71,5.2,27.62,22.38,22.38,29.62,24.42,26.82
6.79661,79.90081,2000,12,8,77.69,4.27,27.49,22.49,22.49,29.07,24.8,26.72
6.79661,79.90081,2000,12,9,78.52,3.83,27.06,22.3,22.3,28.39,24.56,26.34
6.79661,79.90081,2000,12,10,73.52,5.07,27.09,21.13,21.13,29.16,24.09,26.25
6.79661,79.90081,2000,12,11,69.69,5.56,26.73,19.97,19.97,28.96,23.41,25.98
6.79661,79.90081,2000,12,12,75.37,5.82,27.05,21.42,21.42,29.17,23.35,26.14
6.79661,79.90081,2000,12,13,73.65,4.74,27.17,21.13,21.13,28.54,23.8,26.22
6.79661,79.90081,2000,12,14,71.87,4.88,27.66,21.3,21.3,29.49,24.61,26.81
6.79661,79.90081,2000,12,15,71.21,5.58,27.56,20.75,20.75,29.51,23.93,26.41
6.79661,79.90081,2000,12,16,73.43,5.18,27.52,21.15,21.15,29.07,23.9,26.3
6.79661,79.90081,2000,12,17,77.58,4.67,27.54,22.61,22.61,29.44,24.77,26.87
6.79661,79.90081,2000,12,18,84.54,2.51,26.65,23.07,23.07,27.49,24.99,25.88
6.79661,79.90081,2000,12,19,87.54,2.18,26.37,23.66,23.66,27.19,25.01,25.88
6.79661,79.90081,2000,12,20,77.53,4.45,26.57,21.91,21.91,28.66,24.21,26.15
6.79661,79.90081,2000,12,21,78.41,4.48,26.41,21.74,21.74,28.24,23.75,25.79
6.79661,79.90081,2000,12,22,80.45,3.72,26.21,22.21,22.21,27.84,24.12,25.83
6.79661,79.90081,2000,12,23,80.56,4.58,26.89,22.81,22.81,28.96,24.38,26.46
6.79661,79.90081,2000,12,24,80.43,3.76,27.04,22.95,22.95,28.86,25.1,26.61
6.79661,79.90081,2000,12,25,81.15,2.4,26.81,22.71,22.71,27.49,25.09,26.19
6.79661,79.90081,2000,12,26,84.33,2.24,26.62,23.1,23.1,27.28,25.04,25.94
6.79661,79.90081,2000,12,27,87.17,1.51,26.42,23.77,23.77,26.93,25.42,26.06
6.79661,79.90081,2000,12,28,83.38,2.41,26.55,23.31,23.31,27.81,25.4,26.34
6.79661,79.90081,2000,12,29,78.37,3.17,26.69,22.23,22.23,28.19,25.02,26.29
6.79661,79.90081,2000,12,30,81.07,3.72,26.95,22.47,22.47,27.94,24.22,25.96
6.79661,79.90081,2000,12,31,82.44,3.48,26.92,23.05,23.06,28.36,24.88,26.28
6.79661,79.90081,2001,1,1,83.45,3.4,26.62,22.99,22.99,27.76,24.35,26
6.79661,79.90081,2001,1,2,80.68,4.02,26.77,22.45,22.45,27.98,23.97,26.05
6.79661,79.90081,2001,1,3,83.5,3.84,27.21,23.15,23.15,28.19,24.35,26.17
6.79661,79.90081,2001,1,4,83,3.66,27.23,23.4,23.4,28.59,24.93,26.53
6.79661,79.90081,2001,1,5,79.75,4.54,27.03,22.62,22.62,28.92,24.37,26.42
6.79661,79.90081,2001,1,6,74.25,5.69,27.07,21.37,21.37,29.33,23.64,26.35
6.79661,79.90081,2001,1,7,76.2,5.28,27.3,21.73,21.73,28.94,23.66,26.28
6.79661,79.90081,2001,1,8,76.76,4.61,27.32,21.97,21.97,28.72,24.11,26.39
6.79661,79.90081,2001,1,9,82.63,2.93,26.59,22.5,22.5,27.35,24.42,25.68
6.79661,79.90081,2001,1,10,81.2,4.51,27.16,22.85,22.85,28.74,24.23,26.34
6.79661,79.90081,2001,1,11,83.24,3.32,27.14,23.42,23.42,28.34,25.02,26.51
6.79661,79.90081,2001,1,12,80.2,4.69,27.38,22.97,22.97,29.33,24.63,26.67
6.79661,79.90081,2001,1,13,77.71,4.94,27.33,22.4,22.4,29.45,24.51,26.62
6.79661,79.90081,2001,1,14,73.96,4.76,27.49,21.46,21.46,29,24.24,26.5
6.79661,79.90081,2001,1,15,70.45,5.86,27.39,20.47,20.47,29.51,23.65,26.35
6.79661,79.90081,2001,1,16,69.86,6.11,26.97,20.17,20.17,29.56,23.45,26.16
6.79661,79.90081,2001,1,17,70.79,6.47,26.89,20.13,20.13,29.21,22.74,25.94
6.79661,79.90081,2001,1,18,86.95,2.31,25.87,22.95,22.95,26.68,24.38,25.28
6.79661,79.90081,2001,1,19,81.77,4.78,26.62,22.98,22.98,29.12,24.34,26.36
6.79661,79.90081,2001,1,20,78.89,5.41,26.87,22.43,22.43,29.32,23.91,26.4
6.79661,79.90081,2001,1,21,81.92,2.85,26.07,22.47,22.47,27.33,24.48,25.79
6.79661,79.90081,2001,1,22,84.67,2.94,26,22.66,22.66,27.14,24.2,25.43
6.79661,79.90081,2001,1,23,86.91,1.88,26.15,23.43,23.43,26.76,24.89,25.77
6.79661,79.90081,2001,1,24,85.05,3.5,26.58,23.81,23.81,28.44,24.94,26.53
6.79661,79.90081,2001,1,25,84.44,4.36,26.58,23.46,23.46,28.83,24.47,26.3
6.79661,79.90081,2001,1,26,85.12,3.84,26.21,23.17,23.17,28.11,24.27,25.87
6.79661,79.90081,2001,1,27,78.09,3.94,26.24,21.69,21.69,27.85,23.91,25.8
6.79661,79.90081,2001,1,28,76.77,4.06,26.13,21.19,21.19,27.64,23.59,25.57
6.79661,79.90081,2001,1,29,84.14,3.11,26.01,22.41,22.41,26.9,23.79,25.29
6.79661,79.90081,2001,1,30,87.49,3.43,26.07,23.43,23.43,27.53,24.1,25.66
6.79661,79.90081,2001,1,31,86.72,3.38,26.23,23.67,23.67,27.92,24.53,26.06
6.79661,79.90081,2001,2,1,88.86,2.51,25.93,23.88,23.88,27.26,24.75,25.85
6.79661,79.90081,2001,2,2,89.51,2.41,25.9,23.37,23.37,26.7,24.29,25.21
6.79661,79.90081,2001,2,3,85.43,3.29,26.4,23.04,23.04,27.41,24.12,25.66
6.79661,79.90081,2001,2,4,85.54,2.5,26.17,23.07,23.07,26.99,24.49,25.66
6.79661,79.90081,2001,2,5,82.38,2.81,26.29,22.64,22.63,27.38,24.57,25.87
6.79661,79.90081,2001,2,6,76.87,4.07,25.91,20.9,20.9,27.31,23.25,25.29
6.79661,79.90081,2001,2,7,74.54,6.46,25.87,20.34,20.35,28.4,21.95,25.28
6.79661,79.90081,2001,2,8,76.91,5.21,26.27,21.53,21.53,28.65,23.45,25.92
6.79661,79.90081,2001,2,9,73.55,5.21,25.82,20.29,20.29,28,22.79,25.43
6.79661,79.90081,2001,2,10,62.86,5.42,25.61,17.44,17.44,28.2,22.78,25.22
6.79661,79.90081,2001,2,11,62.94,5.94,25.43,16.96,16.96,27.95,22.01,24.92
6.79661,79.90081,2001,2,12,64.14,6.13,25.91,17.78,17.78,28.26,22.13,25.22
6.79661,79.90081,2001,2,13,69.11,4.61,26.43,19.16,19.16,27.5,22.89,25.24
6.79661,79.90081,2001,2,14,74.47,5.55,26.82,20.87,20.87,28.35,22.8,25.78
6.79661,79.90081,2001,2,15,77.77,4.09,27.3,22.16,22.16,28.48,24.4,26.35
6.79661,79.90081,2001,2,16,82.06,3.9,27.18,23.24,23.24,28.7,24.8,26.55
6.79661,79.90081,2001,2,17,82.74,4.17,27.01,23.39,23.4,28.86,24.69,26.57
6.79661,79.90081,2001,2,18,82.74,3.84,27.2,23.55,23.54,28.85,25.01,26.72
6.79661,79.90081,2001,2,19,78.8,4.7,27.71,23.1,23.1,29.48,24.78,27.1
6.79661,79.90081,2001,2,20,75.24,4.86,28.27,22.73,22.73,30.09,25.24,27.53
6.79661,79.90081,2001,2,21,77.23,3.92,28.36,22.85,22.85,29.37,25.45,27.21
6.79661,79.90081,2001,2,22,73.62,4.36,28.31,22.24,22.24,29.89,25.53,27.41
6.79661,79.90081,2001,2,23,66.53,5.81,28.06,20.45,20.45,30.62,24.81,27.45
6.79661,79.90081,2001,2,24,67.76,6.2,28,20.41,20.41,30.31,24.11,27.12
6.79661,79.90081,2001,2,25,72.76,4.64,28.33,21.7,21.7,29.66,25.02,27.06
6.79661,79.90081,2001,2,26,73.06,4.67,28.56,21.89,21.89,29.81,25.14,27.2
6.79661,79.90081,2001,2,27,72.2,5.06,28.67,21.75,21.75,30.16,25.09,27.29
6.79661,79.90081,2001,2,28,67.58,5.92,28.59,20.55,20.55,30.37,24.45,27.2
6.79661,79.90081,2001,3,1,66.24,5.79,29.06,20.55,20.55,30.39,24.6,27.5
6.79661,79.90081,2001,3,2,66.42,5.34,29.42,20.87,20.87,30.35,25.02,27.77
6.79661,79.90081,2001,3,3,66.71,6.69,29.45,21.5,21.5,31.77,25.08,28.36
6.79661,79.90081,2001,3,4,69.46,6,29.24,22.03,22.03,31.29,25.29,28.22
6.79661,79.90081,2001,3,5,71.61,5.51,29.26,22.2,22.2,30.79,25.28,27.91
6.79661,79.90081,2001,3,6,70.14,5.42,29.56,22.16,22.17,31.12,25.7,28.21
6.79661,79.90081,2001,3,7,64.02,6.8,29.08,20.86,20.86,32.47,25.67,28.59
6.79661,79.90081,2001,3,8,67.52,6.76,29.13,21.14,21.14,31.32,24.55,27.91
6.79661,79.90081,2001,3,9,68.68,4.89,29.05,21.56,21.55,30.58,25.68,27.95
6.79661,79.90081,2001,3,10,69.19,4.58,29.26,21.82,21.82,30.76,26.18,28.05
6.79661,79.90081,2001,3,11,71.14,4.74,29.51,22.29,22.29,30.69,25.95,28.1
6.79661,79.90081,2001,3,12,64.83,5.63,29.97,21.31,21.31,31.74,26.11,28.68
6.79661,79.90081,2001,3,13,64.63,5.62,30.01,21.24,21.24,31.75,26.13,28.74
6.79661,79.90081,2001,3,14,69.43,5.13,29.86,22.21,22.21,31.39,26.26,28.44
6.79661,79.90081,2001,3,15,69.51,4.83,29.76,22.05,22.05,30.96,26.12,28.21
6.79661,79.90081,2001,3,16,69.01,4.88,29.77,21.81,21.81,30.85,25.98,28.15
6.79661,79.90081,2001,3,17,70.07,4.63,29.72,22.05,22.05,30.71,26.08,28.11
6.79661,79.90081,2001,3,18,75.52,3.97,28.8,22.7,22.7,29.82,25.85,27.44
6.79661,79.90081,2001,3,19,75.91,3.94,28.64,22.94,22.94,29.81,25.87,27.57
6.79661,79.90081,2001,3,20,74.67,4.04,29.52,23.22,23.23,30.6,26.56,28.21
6.79661,79.90081,2001,3,21,75.99,4.4,29.71,23.55,23.55,30.78,26.38,28.24
6.79661,79.90081,2001,3,22,78,3.84,29.49,23.88,23.88,30.25,26.41,28.11
6.79661,79.90081,2001,3,23,76.66,3.36,29.15,23.68,23.69,30.24,26.88,28.19
6.79661,79.90081,2001,3,24,77.05,3.67,29.24,23.84,23.84,30.43,26.76,28.26
6.79661,79.90081,2001,3,25,76.72,3.12,29.14,23.78,23.78,30.14,27.02,28.26
6.79661,79.90081,2001,3,26,75.27,3.19,29.26,23.52,23.52,30.19,27,28.32
6.79661,79.90081,2001,3,27,75.04,3.73,29.54,23.62,23.62,30.61,26.87,28.49
6.79661,79.90081,2001,3,28,73.82,3.57,29.71,23.5,23.49,30.74,27.17,28.64
6.79661,79.90081,2001,3,29,74.89,4.04,29.88,23.68,23.68,30.92,26.88,28.59
6.79661,79.90081,2001,3,30,72.71,3.64,30.03,23.44,23.44,30.96,27.32,28.85
6.79661,79.90081,2001,3,31,72.4,4.11,30.09,23.33,23.33,31.21,27.09,28.82
6.79661,79.90081,2001,4,1,72.89,4.94,30.27,23.19,23.19,31.45,26.51,28.62
6.79661,79.90081,2001,4,2,70.66,4.34,30.36,22.75,22.75,31.22,26.88,28.66
6.79661,79.90081,2001,4,3,75.18,3.61,29.98,23.17,23.17,30.02,26.41,27.97
6.79661,79.90081,2001,4,4,76.53,4.64,30.21,23.32,23.32,30.44,25.79,27.85
6.79661,79.90081,2001,4,5,74.5,3.97,29.95,23.35,23.35,30.64,26.67,28.35
6.79661,79.90081,2001,4,6,78.96,3.13,29.06,23.9,23.9,29.75,26.62,27.89
6.79661,79.90081,2001,4,7,79.95,3.38,28.87,24.03,24.03,29.88,26.49,27.84
6.79661,79.90081,2001,4,8,78.06,2.97,28.35,23.05,23.05,28.86,25.89,27.23
6.79661,79.90081,2001,4,9,79.12,3.2,28.9,23.26,23.26,28.92,25.73,27.19
6.79661,79.90081,2001,4,10,86.13,1.64,27.93,24.18,24.18,27.67,26.03,26.69
6.79661,79.90081,2001,4,11,83.94,3.23,28.49,24.09,24.09,28.96,25.73,27.05
6.79661,79.90081,2001,4,12,81.72,3.8,28.79,24.11,24.11,29.53,25.73,27.53
6.79661,79.90081,2001,4,13,80.43,3.53,28.94,24.28,24.28,29.98,26.45,28
6.79661,79.90081,2001,4,14,78.86,3.06,29.01,23.95,23.95,29.75,26.69,27.98
6.79661,79.90081,2001,4,15,82,2.56,28.65,24.09,24.09,28.9,26.33,27.42
6.79661,79.90081,2001,4,16,75.94,4.54,29.5,23.51,23.51,30.66,26.12,28.17
6.79661,79.90081,2001,4,17,79.18,3.16,29.04,23.93,23.93,29.82,26.67,27.87
6.79661,79.90081,2001,4,18,83.42,2.38,28.67,24.06,24.06,28.49,26.11,27.11
6.79661,79.90081,2001,4,19,86.52,1.61,28.48,24.27,24.27,27.79,26.18,26.7
6.79661,79.90081,2001,4,20,81.08,3.13,29.17,23.94,23.94,29.19,26.06,27.48
6.79661,79.90081,2001,4,21,82.94,2.71,29.21,24.71,24.71,29.32,26.62,27.88
6.79661,79.90081,2001,4,22,81.34,2.79,29.68,24.76,24.76,29.87,27.08,28.27
6.79661,79.90081,2001,4,23,78.63,3.72,29.99,24.56,24.56,30.71,26.99,28.66
6.79661,79.90081,2001,4,24,75.08,3.73,30.23,23.95,23.95,31.11,27.38,28.83
6.79661,79.90081,2001,4,25,76.9,3.57,30.2,24.11,24.11,30.63,27.06,28.56
6.79661,79.90081,2001,4,26,84.7,1.73,28.91,24.67,24.67,28.27,26.54,27.47
6.79661,79.90081,2001,4,27,87.94,1.85,28.92,25.09,25.09,28.27,26.42,27.25
6.79661,79.90081,2001,4,28,87.66,1.66,28.83,25.13,25.13,28.39,26.73,27.35
6.79661,79.90081,2001,4,29,89.13,1.58,28.54,25.28,25.28,27.95,26.37,27.22
6.79661,79.90081,2001,4,30,87.06,1.39,28.35,24.85,24.85,28.01,26.62,27.19
6.79661,79.90081,2001,5,1,85.92,2.49,28.65,25.05,25.05,29.03,26.54,27.62
6.79661,79.90081,2001,5,2,88.7,1.38,28.49,25.52,25.52,28.25,26.87,27.54
6.79661,79.90081,2001,5,3,83.84,2.07,28.55,25.01,25.01,29.09,27.02,27.99
6.79661,79.90081,2001,5,4,82.11,2.66,29.4,25.49,25.49,30.2,27.54,28.84
6.79661,79.90081,2001,5,5,81.41,2.43,29.61,25.59,25.59,30.45,28.03,29.1
6.79661,79.90081,2001,5,6,81.91,2.39,29.5,25.63,25.63,30.39,28,29.03
6.79661,79.90081,2001,5,7,84.83,1.94,28.53,25.68,25.68,29.53,27.59,28.48
6.79661,79.90081,2001,5,8,84.82,1.55,27.77,24.97,24.97,28.58,27.03,27.75
6.79661,79.90081,2001,5,9,86.59,1.59,28.05,25.12,25.12,28.22,26.64,27.55
6.79661,79.90081,2001,5,10,85.77,1.43,28.6,25.7,25.7,29.06,27.63,28.3
6.79661,79.90081,2001,5,11,84.42,1.82,28.83,25.78,25.78,29.64,27.81,28.66
6.79661,79.90081,2001,5,12,84.13,1.64,28.78,25.68,25.68,29.54,27.89,28.62
6.79661,79.90081,2001,5,13,83.44,1.59,28.71,25.28,25.28,29.37,27.78,28.36
6.79661,79.90081,2001,5,14,86.14,1.26,28.67,25.74,25.74,28.97,27.7,28.27
6.79661,79.90081,2001,5,15,83.76,1.82,28.72,25.38,25.38,29.42,27.61,28.38
6.79661,79.90081,2001,5,16,84.49,1.86,28.49,25.29,25.29,29.17,27.31,28.15
6.79661,79.90081,2001,5,17,84.65,1.5,28.16,25.32,25.32,29.02,27.52,28.14
6.79661,79.90081,2001,5,18,84.29,1.61,27.92,24.98,24.98,28.79,27.18,27.87
6.79661,79.90081,2001,5,19,84.64,1.63,28.05,24.79,24.79,28.56,26.93,27.6
6.79661,79.90081,2001,5,20,84.56,1.99,28.31,24.78,24.78,28.75,26.76,27.62
6.79661,79.90081,2001,5,21,84.71,1.64,28.7,25.27,25.27,28.85,27.21,28.08
6.79661,79.90081,2001,5,22,84.09,1.34,28.67,25.03,25.03,28.62,27.28,27.95
6.79661,79.90081,2001,5,23,84.27,1.49,28.65,25.25,25.25,28.94,27.44,28.15
6.79661,79.90081,2001,5,24,83.27,1.96,28.39,25.1,25.1,29.28,27.32,28.2
6.79661,79.90081,2001,5,25,84.29,1.59,28.23,24.98,24.98,28.64,27.04,27.87
6.79661,79.90081,2001,5,26,84.34,1.76,28.37,25.27,25.26,29.14,27.38,28.15
6.79661,79.90081,2001,5,27,83.98,1.92,28.25,25.07,25.07,28.94,27.02,28.02
6.79661,79.90081,2001,5,28,83.46,1.61,27.9,24.1,24.1,28.07,26.46,27.14
6.79661,79.90081,2001,5,29,83.56,1.56,27.75,24.16,24.16,27.99,26.43,27.18
6.79661,79.90081,2001,5,30,80.98,1.77,27.94,23.92,23.92,28.62,26.84,27.48
6.79661,79.90081,2001,5,31,77.42,2.19,28.11,23.55,23.55,28.92,26.73,27.86
6.79661,79.90081,2001,6,1,80.51,2.3,28.08,24.28,24.28,29.09,26.79,27.94
6.79661,79.90081,2001,6,2,82.22,2.08,27.67,24.15,24.15,28.73,26.65,27.45
6.79661,79.90081,2001,6,3,81.13,1.98,27.38,23.71,23.71,28.26,26.28,27.23
6.79661,79.90081,2001,6,4,81.54,1.63,27.53,23.87,23.87,28.3,26.66,27.3
6.79661,79.90081,2001,6,5,84.81,1.69,27.52,24.38,24.38,28.13,26.44,27.15
6.79661,79.90081,2001,6,6,83.92,1.75,27.56,24.37,24.37,28.34,26.59,27.32
6.79661,79.90081,2001,6,7,84.31,1.91,27.34,24.15,24.15,28.14,26.23,27.02
6.79661,79.90081,2001,6,8,85.08,1.92,27.15,24.12,24.12,27.98,26.07,26.83
6.79661,79.90081,2001,6,9,88.43,2.09,27.11,24.79,24.79,27.99,25.9,26.86
6.79661,79.90081,2001,6,10,88.51,1.96,27.03,24.88,24.88,28.02,26.06,26.93
6.79661,79.90081,2001,6,11,87.52,1.75,26.78,24.31,24.31,27.56,25.81,26.54
6.79661,79.90081,2001,6,12,89.08,1.63,26.68,24.6,24.6,27.37,25.73,26.53
6.79661,79.90081,2001,6,13,86.85,1.87,26.84,24.27,24.27,27.77,25.9,26.64
6.79661,79.90081,2001,6,14,86.56,1.93,27.2,24.29,24.29,27.73,25.8,26.71
6.79661,79.90081,2001,6,15,86.18,1.94,27.48,24.47,24.47,27.97,26.03,26.97
6.79661,79.90081,2001,6,16,86.82,1.77,27.51,24.49,24.49,27.8,26.03,26.87
6.79661,79.90081,2001,6,17,85.38,1.97,27.61,24.38,24.38,28.17,26.21,27.04
6.79661,79.90081,2001,6,18,81.68,2.6,27.6,23.76,23.76,28.61,26.01,27.15
6.79661,79.90081,2001,6,19,84.05,2.36,27.58,24.27,24.27,28.52,26.16,27.19
6.79661,79.90081,2001,6,20,83.65,2.16,27.51,24.26,24.26,28.45,26.29,27.26
6.79661,79.90081,2001,6,21,82.21,2.07,27.4,24.13,24.13,28.63,26.55,27.43
6.79661,79.90081,2001,6,22,83.7,2.5,27.41,24.35,24.35,28.79,26.29,27.34
6.79661,79.90081,2001,6,23,86.56,1.64,26.96,24.8,24.8,28.15,26.51,27.22
6.79661,79.90081,2001,6,24,87.42,1.41,26.9,24.87,24.87,28.02,26.61,27.13
6.79661,79.90081,2001,6,25,85.52,1.78,27.14,24.65,24.65,28.3,26.51,27.29
6.79661,79.90081,2001,6,26,86.46,1.78,27.23,24.74,24.74,28.12,26.34,27.19
6.79661,79.90081,2001,6,27,83.38,2.75,27.37,24,24,28.69,25.94,27.08
6.79661,79.90081,2001,6,28,82.79,2.35,26.89,23.54,23.54,27.88,25.54,26.74
6.79661,79.90081,2001,6,29,83.93,2.78,26.98,23.66,23.66,28.1,25.33,26.62
6.79661,79.90081,2001,6,30,85.78,2.29,27.16,24.21,24.21,28.06,25.77,26.79
6.79661,79.90081,2001,7,1,85.58,2.51,27.41,24.34,24.34,28.28,25.77,26.96
6.79661,79.90081,2001,7,2,86,1.72,27.29,24.53,24.53,28.06,26.34,27.07
6.79661,79.90081,2001,7,3,87.53,1.7,27.03,24.72,24.72,27.89,26.19,26.96
6.79661,79.90081,2001,7,4,88.97,1.73,26.69,24.58,24.58,27.46,25.73,26.53
6.79661,79.90081,2001,7,5,88.16,1.73,26.85,24.74,24.74,27.79,26.06,26.85
6.79661,79.90081,2001,7,6,87.75,1.77,26.96,24.78,24.78,28.02,26.25,26.97
6.79661,79.90081,2001,7,7,87.39,1.56,26.67,24.41,24.41,27.64,26.08,26.68
6.79661,79.90081,2001,7,8,86.84,1.02,25.83,23.33,23.33,26.05,25.03,25.68
6.79661,79.90081,2001,7,9,88.38,1.4,25.7,23.38,23.38,26.27,24.87,25.44
6.79661,79.90081,2001,7,10,89.97,2.09,25.65,23.53,23.53,26.41,24.32,25.29
6.79661,79.90081,2001,7,11,87.92,2.87,26.13,23.42,23.42,27.13,24.26,25.56
6.79661,79.90081,2001,7,12,86.31,2.5,26.36,23.48,23.48,27.34,24.85,25.93
6.79661,79.90081,2001,7,13,87.09,2.43,26.58,23.72,23.72,27.44,25,26.03
6.79661,79.90081,2001,7,14,84.66,2.56,26.62,23.38,23.38,27.5,24.93,26.17
6.79661,79.90081,2001,7,15,85.56,3.03,27.23,24,24,28.39,25.37,26.62
6.79661,79.90081,2001,7,16,87.59,1.74,26.67,24.12,24.12,27.32,25.58,26.34
6.79661,79.90081,2001,7,17,87.11,2.04,26.37,23.9,23.9,27.41,25.37,26.21
6.79661,79.90081,2001,7,18,85.29,3.05,26.94,23.86,23.86,28.2,25.15,26.55
6.79661,79.90081,2001,7,19,82.85,2.4,27.27,23.68,23.69,28.28,25.89,26.84
6.79661,79.90081,2001,7,20,82.22,2.51,27,23.34,23.34,28.06,25.55,26.62
6.79661,79.90081,2001,7,21,84.71,2.21,26.69,23.47,23.47,27.63,25.42,26.25
